JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job91799,4000000,1,0,72000,4650,1611517090
job91800,4000000,1,0,72000,4650,1611517090
job91801,4000000,1,0,72000,4650,1611517090
job91802,4000000,1,0,72000,4454,1611517090
job91803,4000000,1,0,72000,4455,1611517090
job91804,4000000,1,0,72000,70020,1611517090
job91805,4000000,1,0,72000,4640,1611517090
job91806,4000000,1,0,72000,4646,1611517090
job91807,4000000,1,0,72000,4656,1611517090
job91808,4000000,1,0,72000,5570,1611517090
job91809,4000000,1,0,72000,5570,1611517090
job91810,4000000,1,0,72000,5570,1611517090
job91811,4000000,1,0,72000,70032,1611517090
job91812,4000000,1,0,72000,5570,1611517090
job91813,4000000,1,0,72000,6241,1611517090
job91814,4000000,1,0,72000,6241,1611517090
job91815,4000000,1,0,72000,6241,1611517090
job91816,4000000,1,0,72000,6241,1611517090
job91817,4000000,1,0,72000,6241,1611517090
job91818,4000000,1,0,72000,6241,1611517090
job91819,4000000,1,0,72000,6086,1611517090
job91820,4000000,1,0,72000,51005,1611517090
job91821,4000000,1,0,72000,61986,1611517090
job91822,4000000,1,0,72000,6087,1611517090
job91823,4000000,1,0,72000,6087,1611517090
job91824,4000000,1,0,72000,6087,1611517090
job91825,4000000,1,0,72000,6086,1611517090
job91826,4000000,1,0,72000,6086,1611517090
job91827,4000000,1,0,72000,4465,1611517090
job91828,4000000,1,0,72000,4465,1611517090
job91829,4000000,1,0,72000,28429,1611517090
job91830,4000000,1,0,72000,4452,1611517090
job91831,4000000,1,0,72000,4452,1611517090
job91832,4000000,1,0,72000,3738,1611517090
job91833,4000000,1,0,72000,5742,1611517090
job91834,4000000,1,0,72000,5742,1611517090
job91835,4000000,1,0,72000,5742,1611517090
job91836,4000000,1,0,72000,70029,1611517090
job91837,4000000,1,0,72000,9390,1611517090
job91838,4000000,1,0,72000,15179,1611517090
job91839,4000000,1,0,72000,36,1611517090
job91840,4000000,1,0,72000,32,1611517090
job91841,4000000,1,0,72000,33,1611517090
job91842,4000000,1,0,72000,32,1611517090
job91843,4000000,1,0,72000,32,1611517090
job91844,4000000,1,0,72000,32,1611517090
job91845,4000000,1,0,72000,33,1611517090
job91846,4000000,1,0,72000,32,1611517090
job91847,4000000,1,0,72000,33,1611517090
job91848,4000000,1,0,72000,33,1611517090
job91849,4000000,1,0,72000,33,1611517090
job91850,4000000,1,0,72000,33,1611517090
job91851,4000000,1,0,72000,33,1611517090
job91852,4000000,1,0,72000,33,1611517090
job91853,4000000,1,0,72000,33,1611517090
job91854,4000000,1,0,72000,33,1611517090
job91855,4000000,1,0,72000,33,1611517090
job91856,4000000,1,0,72000,34,1611517090
job91857,4000000,1,0,72000,34,1611517090
job91858,4000000,1,0,72000,34,1611517090
job91859,4000000,1,0,72000,34,1611517090
job91860,4000000,1,0,72000,35,1611517090
job91861,4000000,1,0,72000,34,1611517090
job91862,4000000,1,0,72000,35,1611517090
job91863,4000000,1,0,72000,35,1611517090
job91864,4000000,1,0,72000,35,1611517090
job91865,4000000,1,0,72000,35,1611517090
job91866,4000000,1,0,72000,35,1611517090
job91867,4000000,1,0,72000,35,1611517090
job91868,4000000,1,0,72000,35,1611517090
job91869,4000000,1,0,72000,36,1611517090
job91870,4000000,1,0,72000,36,1611517090
job91871,4000000,1,0,72000,36,1611517090
job91872,4000000,1,0,72000,36,1611517090
job91873,4000000,1,0,72000,36,1611517090
job91874,4000000,1,0,72000,36,1611517090
job91875,4000000,1,0,72000,36,1611517090
job91876,4000000,1,0,72000,37,1611517090
job91877,4000000,1,0,72000,37,1611517090
job91878,4000000,1,0,72000,37,1611517090
job91879,4000000,1,0,72000,37,1611517090
job91880,4000000,1,0,72000,37,1611517090
job91881,4000000,1,0,72000,37,1611517090
job91882,4000000,1,0,72000,38,1611517090
job91883,4000000,1,0,72000,38,1611517090
job91884,4000000,1,0,72000,38,1611517090
job91885,4000000,1,0,72000,41,1611517090
job91886,4000000,1,0,72000,38,1611517090
job91887,4000000,1,0,72000,38,1611517090
job91888,4000000,1,0,72000,38,1611517090
job91889,4000000,1,0,72000,39,1611517090
job91890,4000000,1,0,72000,39,1611517090
job91891,4000000,1,0,72000,39,1611517090
job91892,4000000,1,0,72000,39,1611517090
job91893,4000000,1,0,72000,39,1611517090
job91894,4000000,1,0,72000,39,1611517090
job91895,4000000,1,0,72000,39,1611517090
job91896,4000000,1,0,72000,39,1611517090
job91897,4000000,1,0,72000,40,1611517090
job91898,4000000,1,0,72000,40,1611517090
job91899,4000000,1,0,72000,40,1611517090
job91900,4000000,1,0,72000,40,1611517090
job91901,4000000,1,0,72000,40,1611517090
job91902,4000000,1,0,72000,40,1611517090
job91903,4000000,1,0,72000,39,1611517090
job91904,4000000,1,0,72000,40,1611517090
job91905,4000000,1,0,72000,40,1611517090
job91906,4000000,1,0,72000,40,1611517090
job91907,4000000,1,0,72000,40,1611517090
job91908,4000000,1,0,72000,40,1611517090
job91909,4000000,1,0,72000,40,1611517090
job91910,4000000,1,0,72000,5062,1611517090
job91911,4000000,1,0,72000,70023,1611517090
job91912,4000000,1,0,72000,5062,1611517090
job91913,4000000,1,0,72000,5062,1611517090
job91914,4000000,1,0,72000,6510,1611517090
job91915,4000000,1,0,72000,5009,1611517090
job91916,4000000,1,0,72000,15225,1611517090
job91917,4000000,1,0,72000,43496,1611517090
job91918,4000000,1,0,72000,5947,1611517090
job91919,4000000,1,0,72000,5946,1611517090
job91920,4000000,1,0,72000,5947,1611517090
job91921,4000000,1,0,72000,5947,1611517090
job91922,4000000,1,0,72000,4028,1611517090
job91923,4000000,1,0,72000,4309,1611517090
job91924,4000000,1,0,72000,4309,1611517090
job91925,4000000,1,0,72000,4376,1611517090
job91926,4000000,1,0,72000,4375,1611517090
job91927,4000000,1,0,72000,4288,1611517090
job91928,4000000,1,0,72000,5337,1611517090
job91929,4000000,1,0,72000,5337,1611517090
job91930,4000000,1,0,72000,5337,1611517090
job91931,4000000,1,0,72000,7141,1611517090
job91932,4000000,1,0,72000,24488,1611517090
job91933,4000000,1,0,72000,16249,1611517090
job91934,4000000,1,0,72000,18650,1611517090
job91935,4000000,1,0,72000,7140,1611517090
job91936,4000000,1,0,72000,26540,1611517090
job91937,4000000,1,0,72000,14716,1611517090
job91938,4000000,1,0,72000,7142,1611517090
job91939,4000000,1,0,72000,7141,1611517090
job91940,4000000,1,0,72000,7141,1611517090
job91941,4000000,1,0,72000,7141,1611517090
job91942,4000000,1,0,72000,7141,1611517090
job91943,4000000,1,0,72000,7140,1611517090
job91944,4000000,1,0,72000,38981,1611517090
job91945,4000000,1,0,72000,7141,1611517090
job91946,4000000,1,0,72000,7140,1611517090
job91947,4000000,1,0,72000,7141,1611517090
job91948,4000000,1,0,72000,7141,1611517090
job91949,4000000,1,0,72000,7140,1611517090
job91950,4000000,1,0,72000,7141,1611517090
job91951,4000000,1,0,72000,12676,1611517090
job91952,4000000,1,0,72000,7140,1611517090
job91953,4000000,1,0,72000,32604,1611517090
job91954,4000000,1,0,72000,70018,1611517090
job91955,4000000,1,0,72000,7140,1611517090
job91956,4000000,1,0,72000,24781,1611517090
job91957,4000000,1,0,72000,21774,1611517090
job91958,4000000,1,0,72000,7140,1611517090
job91959,4000000,1,0,72000,7140,1611517090
job91960,4000000,1,0,72000,52251,1611517090
job91961,4000000,1,0,72000,46372,1611517090
job91962,4000000,1,0,72000,7141,1611517090
job91963,4000000,1,0,72000,7141,1611517090
job91964,4000000,1,0,72000,7142,1611517090
job91965,4000000,1,0,72000,61468,1611517090
job91966,4000000,1,0,72000,7140,1611517090
job91967,4000000,1,0,72000,28014,1611517090
job91968,4000000,1,0,72000,7140,1611517090
job91969,4000000,1,0,72000,7142,1611517090
job91970,4000000,1,0,72000,7141,1611517090
job91971,4000000,1,0,72000,7140,1611517090
job91972,4000000,1,0,72000,63034,1611517090
job91973,4000000,1,0,72000,4991,1611517090
job91974,4000000,1,0,72000,5086,1611517090
job91975,4000000,1,0,72000,5086,1611517090
job91976,4000000,1,0,72000,5195,1611517090
job91977,4000000,1,0,72000,5195,1611517090
job91978,4000000,1,0,72000,5881,1611517090
job91979,4000000,1,0,72000,5881,1611517090
job91980,4000000,1,0,72000,5881,1611517090
job91981,4000000,1,0,72000,5881,1611517090
job91982,4000000,1,0,72000,36273,1611517090
job91983,4000000,1,0,72000,19702,1611517090
job91984,4000000,1,0,72000,5707,1611517090
job91985,4000000,1,0,72000,5707,1611517090
job91986,4000000,1,0,72000,5707,1611517090
job91987,4000000,1,0,72000,5707,1611517090
job91988,4000000,1,0,72000,56271,1611517090
job91989,4000000,1,0,72000,5707,1611517090
job91990,4000000,1,0,72000,4209,1611517090
job91991,4000000,1,0,72000,29371,1611517090
job91992,4000000,1,0,72000,4560,1611517090
job91993,4000000,1,0,72000,4559,1611517090
job91994,4000000,1,0,72000,4560,1611517090
job91995,4000000,1,0,72000,4054,1611517090
job91996,4000000,1,0,72000,4054,1611517090
job91997,4000000,1,0,72000,51857,1611517090
job91998,4000000,1,0,72000,11949,1611517090
job91999,4000000,1,0,72000,6238,1611517090
job92000,4000000,1,0,72000,6238,1611517090
job92001,4000000,1,0,72000,6238,1611517090
job92002,4000000,1,0,72000,5533,1611517090
job92003,4000000,1,0,72000,6238,1611517090
job92004,4000000,1,0,72000,6238,1611517090
job92005,4000000,1,0,72000,5033,1611517090
job92006,4000000,1,0,72000,44355,1611517090
job92007,4000000,1,0,72000,70025,1611517090
job92008,4000000,1,0,72000,60842,1611517090
job92009,4000000,1,0,72000,59675,1611517090
job92010,4000000,1,0,72000,5459,1611517090
job92011,4000000,1,0,72000,5458,1611517090
job92012,4000000,1,0,72000,31566,1611517090
job92013,4000000,1,0,72000,5459,1611517090
job92014,4000000,1,0,72000,5459,1611517090
job92015,4000000,1,0,72000,4964,1611517090
job92016,4000000,1,0,72000,49167,1611517090
job92017,4000000,1,0,72000,6309,1611517090
job92018,4000000,1,0,72000,6309,1611517090
job92019,4000000,1,0,72000,6309,1611517090
job92020,4000000,1,0,72000,51924,1611517090
job92021,4000000,1,0,72000,32892,1611517090
job92022,4000000,1,0,72000,6309,1611517090
job92023,4000000,1,0,72000,6309,1611517090
job92024,4000000,1,0,72000,6309,1611517090
job92025,4000000,1,0,72000,6310,1611517090
job92026,4000000,1,0,72000,6309,1611517090
job92027,4000000,1,0,72000,6310,1611517090
job92028,4000000,1,0,72000,42794,1611517090
job92029,4000000,1,0,72000,6552,1611517090
job92030,4000000,1,0,72000,71801,1611517090
job92031,4000000,1,0,72000,6552,1611517090
job92032,4000000,1,0,72000,6552,1611517090
job92033,4000000,1,0,72000,6552,1611517090
job92034,4000000,1,0,72000,12245,1611517090
job92035,4000000,1,0,72000,6552,1611517090
job92036,4000000,1,0,72000,6552,1611517090
job92037,4000000,1,0,72000,6553,1611517090
job92038,4000000,1,0,72000,31735,1611517090
job92039,4000000,1,0,72000,6553,1611517090
job92040,4000000,1,0,72000,6553,1611517090
job92041,4000000,1,0,72000,6553,1611517090
job92042,4000000,1,0,72000,4321,1611517090
job92043,4000000,1,0,72000,4321,1611517090
job92044,4000000,1,0,72000,4714,1611517090
job92045,4000000,1,0,72000,4714,1611517090
job92046,4000000,1,0,72000,4714,1611517090
job92047,4000000,1,0,72000,4714,1611517090
job92048,4000000,1,0,72000,4265,1611517090
job92049,4000000,1,0,72000,4642,1611517090
job92050,4000000,1,0,72000,28778,1611517090
job92051,4000000,1,0,72000,5889,1611517090
job92052,4000000,1,0,72000,5889,1611517090
job92053,4000000,1,0,72000,50406,1611517090
job92054,4000000,1,0,72000,5889,1611517090
job92055,4000000,1,0,72000,5889,1611517090
job92056,4000000,1,0,72000,5889,1611517090
job92057,4000000,1,0,72000,5889,1611517090
job92058,4000000,1,0,72000,5889,1611517090
job92059,4000000,1,0,72000,19623,1611517090
job92060,4000000,1,0,72000,5225,1611517090
job92061,4000000,1,0,72000,57055,1611517090
job92062,4000000,1,0,72000,5224,1611517090
job92063,4000000,1,0,72000,5225,1611517090
job92064,4000000,1,0,72000,28065,1611517090
job92065,4000000,1,0,72000,5328,1611517090
job92066,4000000,1,0,72000,5329,1611517090
job92067,4000000,1,0,72000,5328,1611517090
job92068,4000000,1,0,72000,5328,1611517090
job92069,4000000,1,0,72000,5328,1611517090
job92070,4000000,1,0,72000,39120,1611517090
job92071,4000000,1,0,72000,5861,1611517090
job92072,4000000,1,0,72000,5861,1611517090
job92073,4000000,1,0,72000,5861,1611517090
job92074,4000000,1,0,72000,15563,1611517090
job92075,4000000,1,0,72000,5861,1611517090
job92076,4000000,1,0,72000,5861,1611517090
job92077,4000000,1,0,72000,5861,1611517090
job92078,4000000,1,0,72000,6097,1611517090
job92079,4000000,1,0,72000,59268,1611517090
job92080,4000000,1,0,72000,6096,1611517090
job92081,4000000,1,0,72000,6096,1611517090
job92082,4000000,1,0,72000,6096,1611517090
job92083,4000000,1,0,72000,6380,1611517090
job92084,4000000,1,0,72000,6381,1611517090
job92085,4000000,1,0,72000,6380,1611517090
job92086,4000000,1,0,72000,6381,1611517090
job92087,4000000,1,0,72000,60151,1611517090
job92088,4000000,1,0,72000,28777,1611517090
job92089,4000000,1,0,72000,6382,1611517090
job92090,4000000,1,0,72000,6381,1611517090
job92091,4000000,1,0,72000,6381,1611517090
job92092,4000000,1,0,72000,6380,1611517090
job92093,4000000,1,0,72000,6381,1611517090
job92094,4000000,1,0,72000,6381,1611517090
job92095,4000000,1,0,72000,6381,1611517090
job92096,4000000,1,0,72000,4577,1611517090
job92097,4000000,1,0,72000,4577,1611517090
job92098,4000000,1,0,72000,4576,1611517090
job92099,4000000,1,0,72000,4577,1611517090
job92100,4000000,1,0,72000,4577,1611517090
job92101,4000000,1,0,72000,4737,1611517090
job92102,4000000,1,0,72000,4737,1611517090
job92103,4000000,1,0,72000,4736,1611517090
job92104,4000000,1,0,72000,4736,1611517090
job92105,4000000,1,0,72000,4399,1611517090
job92106,4000000,1,0,72000,34421,1611517090
job92107,4000000,1,0,72000,5825,1611517090
job92108,4000000,1,0,72000,5826,1611517090
job92109,4000000,1,0,72000,28396,1611517090
job92110,4000000,1,0,72000,5826,1611517090
job92111,4000000,1,0,72000,41791,1611517090
job92112,4000000,1,0,72000,5826,1611517090
job92113,4000000,1,0,72000,5342,1611517090
job92114,4000000,1,0,72000,5342,1611517090
job92115,4000000,1,0,72000,5342,1611517090
job92116,4000000,1,0,72000,5342,1611517090
job92117,4000000,1,0,72000,5341,1611517090
job92118,4000000,1,0,72000,5342,1611517090
job92119,4000000,1,0,72000,4896,1611517090
job92120,4000000,1,0,72000,4897,1611517090
job92121,4000000,1,0,72000,20746,1611517090
job92122,4000000,1,0,72000,4897,1611517090
job92123,4000000,1,0,72000,4959,1611517090
job92124,4000000,1,0,72000,4959,1611517090
job92125,4000000,1,0,72000,6451,1611517090
job92126,4000000,1,0,72000,6451,1611517090
job92127,4000000,1,0,72000,6452,1611517090
job92128,4000000,1,0,72000,6451,1611517090
job92129,4000000,1,0,72000,42326,1611517090
job92130,4000000,1,0,72000,6451,1611517090
job92131,4000000,1,0,72000,6451,1611517090
job92132,4000000,1,0,72000,6451,1611517090
job92133,4000000,1,0,72000,70043,1611517090
job92134,4000000,1,0,72000,6341,1611517090
job92135,4000000,1,0,72000,6341,1611517090
job92136,4000000,1,0,72000,6341,1611517090
job92137,4000000,1,0,72000,6341,1611517090
job92138,4000000,1,0,72000,6341,1611517090
job92139,4000000,1,0,72000,70058,1611517090
job92140,4000000,1,0,72000,6342,1611517090
job92141,4000000,1,0,72000,6342,1611517090
job92142,4000000,1,0,72000,6342,1611517090
job92143,4000000,1,0,72000,6329,1611517090
